CMPD_CHEMBLID,exp,smiles,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad8_0,wACSF_Rad8_1,wACSF_Rad8_2,wACSF_Rad9_0,wACSF_Rad9_1,wACSF_Rad9_2,wACSF_Rad10_0,wACSF_Rad10_1,wACSF_Rad10_2,wACSF_Rad11_0,wACSF_Rad11_1,wACSF_Rad11_2,wACSF_Rad12_0,wACSF_Rad12_1,wACSF_Rad12_2,wACSF_Rad13_0,wACSF_Rad13_1,wACSF_Rad13_2,wACSF_Rad14_0,wACSF_Rad14_1,wACSF_Rad14_2,wACSF_Rad15_0,wACSF_Rad15_1,wACSF_Rad15_2,wACSF_Rad16_0,wACSF_Rad16_1,wACSF_Rad16_2,wACSF_Rad17_0,wACSF_Rad17_1,wACSF_Rad17_2,wACSF_Rad18_0,wACSF_Rad18_1,wACSF_Rad18_2,wACSF_Rad19_0,wACSF_Rad19_1,wACSF_Rad19_2,wACSF_Rad20_0,wACSF_Rad20_1,wACSF_Rad20_2,wACSF_Rad21_0,wACSF_Rad21_1,wACSF_Rad21_2,wACSF_Rad22_0,wACSF_Rad22_1,wACSF_Rad22_2,wACSF_Rad23_0,wACSF_Rad23_1,wACSF_Rad23_2,wACSF_Rad24_0,wACSF_Rad24_1,wACSF_Rad24_2,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang20_0,wACSF_Ang20_1,wACSF_Ang20_2,wACSF_Ang21_0,wACSF_Ang21_1,wACSF_Ang21_2,wACSF_Ang22_0,wACSF_Ang22_1,wACSF_Ang22_2,wACSF_Ang23_0,wACSF_Ang23_1,wACSF_Ang23_2,wACSF_Ang24_0,wACSF_Ang24_1,wACSF_Ang24_2,wACSF_Ang25_0,wACSF_Ang25_1,wACSF_Ang25_2,wACSF_Ang26_0,wACSF_Ang26_1,wACSF_Ang26_2,wACSF_Ang27_0,wACSF_Ang27_1,wACSF_Ang27_2
3995,CHEMBL1178725,1.23,CC(C)Oc1cccc(CC(=O)N2CCC[C@@](CC[N+]34CCC(CC3)(CC4)c5ccccc5)(C2)c6ccc(Cl)c(Cl)c6)c1,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,87.0,1.0,0.0,67.0,20.0,1.0,56.0,26.0,6.0,65.0,19.0,4.0,82.0,5.0,1.0,86.0,2.0,0.0,86.0,2.0,0.0,88.0,0.0,0.0,87.0,1.0,0.0,71.0,17.0,0.0,88.0,0.0,0.0,84.0,4.0,0.0,67.0,21.0,0.0,76.0,12.0,0.0,84.0,4.0,0.0,86.0,2.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,37.0,51.0,0.0,28.0,27.0,33.0,36.0,49.0,3.0,86.0,2.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,73.0,15.0,0.0,87.0,1.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0
3996,CHEMBL2011441,0.99,COc1nc(Br)cnc1NS(=O)(=O)c2ccc(Cl)s2,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,17.0,8.0,1.0,14.0,10.0,2.0,21.0,5.0,0.0,21.0,3.0,2.0,22.0,2.0,2.0,23.0,2.0,1.0,25.0,0.0,1.0,25.0,1.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,21.0,5.0,0.0,24.0,2.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,25.0,1.0,0.0,24.0,2.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,8.0,17.0,1.0,0.0,16.0,10.0,11.0,15.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,24.0,2.0,0.0,17.0,9.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0
3997,CHEMBL98760,2.78,CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(nc2c1)N4CCOCC4,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,52.0,2.0,0.0,32.0,22.0,0.0,51.0,3.0,0.0,31.0,17.0,6.0,28.0,17.0,9.0,38.0,14.0,2.0,52.0,2.0,0.0,53.0,0.0,1.0,53.0,1.0,0.0,54.0,0.0,0.0,49.0,5.0,0.0,36.0,18.0,0.0,51.0,3.0,0.0,39.0,13.0,2.0,35.0,18.0,1.0,51.0,3.0,0.0,54.0,0.0,0.0,51.0,3.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,21.0,32.0,1.0,12.0,19.0,23.0,19.0,35.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,44.0,10.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0
3998,CHEMBL1369722,2.07,Oc1ncnc2scc(c3ccccc3)c12,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,1.0,0.0,17.0,7.0,0.0,22.0,2.0,0.0,11.0,9.0,4.0,10.0,10.0,4.0,18.0,6.0,0.0,21.0,1.0,2.0,21.0,3.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,1.0,0.0,18.0,6.0,0.0,21.0,3.0,0.0,15.0,8.0,1.0,15.0,7.0,2.0,21.0,3.0,0.0,23.0,1.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,1.0,13.0,10.0,0.0,13.0,11.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,19.0,5.0,0.0,18.0,6.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0
3999,CHEMBL2325995,2.7,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCN4CCOCC4)c5ccc(Cl)cc5,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,66.0,4.0,0.0,70.0,0.0,0.0,68.0,2.0,0.0,52.0,15.0,3.0,41.0,22.0,7.0,51.0,16.0,3.0,66.0,4.0,0.0,69.0,1.0,0.0,69.0,1.0,0.0,70.0,0.0,0.0,69.0,1.0,0.0,50.0,20.0,0.0,67.0,3.0,0.0,62.0,8.0,0.0,56.0,14.0,0.0,62.0,8.0,0.0,69.0,1.0,0.0,69.0,1.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,28.0,42.0,0.0,10.0,35.0,25.0,41.0,29.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,60.0,10.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0
4000,CHEMBL1809192,3.0,COc1cc(ccc1Nc2nccc(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,57.0,1.0,0.0,44.0,14.0,0.0,54.0,4.0,0.0,32.0,18.0,8.0,27.0,20.0,11.0,44.0,13.0,1.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,35.0,23.0,0.0,54.0,4.0,0.0,39.0,19.0,0.0,37.0,21.0,0.0,57.0,1.0,0.0,57.0,1.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,13.0,43.0,2.0,10.0,24.0,24.0,43.0,15.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,46.0,12.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0
4001,CHEMBL865,2.37,Cc1onc(c2ccccc2)c1c3ccc(cc3)S(=O)(=O)N,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,25.0,11.0,0.0,22.0,14.0,0.0,32.0,4.0,0.0,19.0,10.0,7.0,16.0,4.0,16.0,27.0,6.0,3.0,31.0,4.0,1.0,33.0,0.0,3.0,33.0,3.0,0.0,36.0,0.0,0.0,34.0,2.0,0.0,22.0,14.0,0.0,32.0,4.0,0.0,29.0,7.0,0.0,27.0,9.0,0.0,31.0,5.0,0.0,34.0,2.0,0.0,33.0,3.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,8.0,24.0,4.0,1.0,20.0,15.0,22.0,14.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,34.0,2.0,0.0,24.0,12.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0
4002,CHEMBL597424,2.84,O=C1NC(=O)C(Cc2cccc(Oc3ccccc3)c2)S1,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,33.0,1.0,0.0,30.0,4.0,0.0,32.0,2.0,0.0,18.0,13.0,3.0,16.0,14.0,4.0,28.0,6.0,0.0,33.0,1.0,0.0,31.0,3.0,0.0,31.0,3.0,0.0,33.0,1.0,0.0,34.0,0.0,0.0,21.0,13.0,0.0,33.0,1.0,0.0,26.0,8.0,0.0,22.0,12.0,0.0,32.0,2.0,0.0,32.0,2.0,0.0,32.0,2.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,6.0,21.0,7.0,2.0,16.0,16.0,17.0,17.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,29.0,5.0,0.0,23.0,10.0,1.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0
4003,CHEMBL1351893,3.89,CCCc1c(cnn1c2ccccc2)C(=O)Nc3ccc(F)cc3C,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,44.0,1.0,0.0,35.0,10.0,0.0,41.0,4.0,0.0,26.0,11.0,8.0,24.0,13.0,8.0,35.0,10.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,26.0,19.0,0.0,42.0,3.0,0.0,35.0,10.0,0.0,33.0,12.0,0.0,42.0,3.0,0.0,43.0,2.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,14.0,30.0,1.0,4.0,20.0,21.0,32.0,12.0,1.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,42.0,3.0,0.0,34.0,11.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0
4004,CHEMBL233035,3.05,OCCNC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,48.0,1.0,0.0,49.0,0.0,0.0,46.0,3.0,0.0,34.0,15.0,0.0,28.0,20.0,1.0,38.0,11.0,0.0,46.0,2.0,1.0,47.0,1.0,1.0,48.0,1.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,46.0,3.0,0.0,48.0,1.0,0.0,48.0,1.0,0.0,41.0,8.0,0.0,48.0,1.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,13.0,35.0,1.0,7.0,19.0,23.0,36.0,13.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,47.0,2.0,0.0,37.0,12.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0
4005,CHEMBL2059859,3.24,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nc5ccccc5[nH]4,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,53.0,2.0,0.0,39.0,16.0,0.0,50.0,5.0,0.0,24.0,24.0,7.0,24.0,20.0,11.0,45.0,10.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,52.0,3.0,0.0,33.0,22.0,0.0,51.0,4.0,0.0,38.0,17.0,0.0,34.0,21.0,0.0,52.0,3.0,0.0,54.0,1.0,0.0,54.0,1.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,13.0,37.0,5.0,13.0,18.0,24.0,38.0,17.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,52.0,3.0,0.0,45.0,10.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0
4006,CHEMBL1945298,1.86,O[C@@H](CNCCOc1cccc(CNCCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,62.0,1.0,0.0,58.0,5.0,0.0,48.0,15.0,0.0,60.0,3.0,0.0,40.0,18.0,5.0,33.0,22.0,8.0,46.0,16.0,1.0,59.0,2.0,2.0,60.0,3.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,56.0,7.0,0.0,39.0,24.0,0.0,61.0,2.0,0.0,51.0,12.0,0.0,42.0,20.0,1.0,55.0,8.0,0.0,60.0,3.0,0.0,62.0,1.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,9.0,52.0,2.0,6.0,36.0,21.0,39.0,24.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,60.0,3.0,0.0,53.0,10.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0
4007,CHEMBL217090,2.3,Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCCN5CCCC5)cc(OC6CCOCC6)c34,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,67.0,1.0,0.0,43.0,25.0,0.0,65.0,3.0,0.0,40.0,19.0,9.0,32.0,25.0,11.0,46.0,20.0,2.0,64.0,4.0,0.0,67.0,0.0,1.0,67.0,1.0,0.0,68.0,0.0,0.0,57.0,11.0,0.0,36.0,32.0,0.0,62.0,6.0,0.0,49.0,18.0,1.0,49.0,18.0,1.0,61.0,7.0,0.0,66.0,2.0,0.0,65.0,3.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,43.0,24.0,1.0,12.0,30.0,26.0,10.0,44.0,14.0,60.0,8.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,54.0,14.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0
4008,CHEMBL2164676,1.75,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCN(CC2)c3ccccc3,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,51.0,1.0,0.0,25.0,27.0,0.0,49.0,3.0,0.0,41.0,9.0,2.0,30.0,17.0,5.0,35.0,13.0,4.0,46.0,6.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,47.0,5.0,0.0,26.0,26.0,0.0,50.0,2.0,0.0,43.0,9.0,0.0,39.0,13.0,0.0,40.0,12.0,0.0,51.0,1.0,0.0,51.0,1.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,21.0,30.0,1.0,9.0,21.0,22.0,36.0,16.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,50.0,2.0,0.0,42.0,10.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0
4009,CHEMBL2331740,-0.87,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C(=O)NC1=O,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,55.0,2.0,0.0,45.0,12.0,0.0,54.0,2.0,1.0,37.0,15.0,5.0,28.0,22.0,7.0,42.0,11.0,4.0,50.0,7.0,0.0,52.0,2.0,3.0,52.0,5.0,0.0,57.0,0.0,0.0,55.0,2.0,0.0,41.0,16.0,0.0,52.0,5.0,0.0,46.0,11.0,0.0,44.0,12.0,1.0,51.0,6.0,0.0,50.0,7.0,0.0,56.0,1.0,0.0,56.0,1.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,16.0,41.0,0.0,9.0,28.0,20.0,42.0,15.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,48.0,9.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0
4010,CHEMBL14293,1.91,CC(C)C(NC(=O)CN1C(=O)C2=C(C=C1c3ccccc3)C(=O)N(CCN4CCOCC4)C(=O)N2)C(=O)C(F)(F)F,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,68.0,3.0,0.0,53.0,16.0,2.0,41.0,29.0,1.0,59.0,12.0,0.0,70.0,1.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,69.0,2.0,0.0,66.0,5.0,0.0,62.0,9.0,0.0,61.0,10.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,32.0,39.0,0.0,14.0,33.0,24.0,38.0,33.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,57.0,14.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0
4011,CHEMBL1209587,3.39,Clc1cccc(c1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,41.0,10.0,0.0,26.0,25.0,0.0,51.0,0.0,0.0,38.0,13.0,0.0,26.0,14.0,11.0,35.0,11.0,5.0,40.0,10.0,1.0,47.0,0.0,4.0,47.0,4.0,0.0,51.0,0.0,0.0,46.0,5.0,0.0,26.0,25.0,0.0,49.0,2.0,0.0,47.0,4.0,0.0,42.0,8.0,1.0,42.0,9.0,0.0,44.0,7.0,0.0,44.0,6.0,1.0,47.0,4.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,25.0,24.0,2.0,1.0,29.0,21.0,11.0,39.0,1.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,50.0,1.0,0.0,36.0,15.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0
